Basho,Araiso,Asahiyama[1],Azumazeki,Fujishima[1],Furiwake,Futagoyama[1],Hanakago[1],Hanakago[2],Hanakago[3],Hanaregoma[1],Hatachiyama,Isegahama[2],Izutsu[2],Izutsu[3],Kabutoyama,Kagamiyama,Kasugayama[1],Kasugayama[2],Kasugayama[3],Kiriyama[2],Kise[1],Kumagatani[1],Kumagatani[2],Magaki[2],Magaki[3],Michinoku[1],Mihogaseki[1],Mihogaseki[2],Minatogawa[1],Minatogawa[2],Minezaki,Miyagino[1],Nakagawa[3],Nakagawa[4],Nakamura[1],Nakamura[2],Nishikijima,Nishonoseki[2],Oguruma,Oitekaze[3],Onaruto[1],Onaruto[2],Onogawa[3],Oshima[1],Oshiogawa[2],Oyama,Sadogatake[1],Sanoyama[1],Sanoyama[2],Shikihide[2],Tagonoura[2],Takanohana,Takashima[1],Takashima[2],Takekuma[2],Takekuma[3],Tamanoi[1],Tanigawa[1],Tanigawa[2],Tatekawa,Tatsutagawa,Tatsutayama[2],Tomozuna,Urakaze,Wakafuji,Wakamatsu,Yamawake
2003.03,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2003.05,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2003.07,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2003.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2003.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,Kise[2]-8-0-Maegashira #1 Higonoumi-HB-37--Mihogaseki[2]-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.03,-,-,-,,,,,,-,-,-,-,,Shikoroyama-3-0-Sekiwake Terao-HB-79--Izutsu[3]-,,-,,,-,-,,,,,-,,,Kise[2]-12-0-Maegashira #1 Higonoumi--37-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.05,-,-,-,,,,,,-,-,-,-,,Shikoroyama-4-0-Sekiwake Terao--79-,,-,,,-,-,,,,,-,,,Kise[2]-13-0-Maegashira #1 Higonoumi--37-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.07,-,-,-,,,,,,-,-,-,-,,Shikoroyama-6-0-Sekiwake Terao--79-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2004.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,Oshiogawa[2]-9-2-Ozeki Daikirin--68-,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,
2005.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,Oshiogawa[2]-8-2-Ozeki Daikirin--68-,,,,,-,Oguruma-14-2-Ozeki Kotokaze--61-,,,,,,,-,,,,,,,,,,,,,,,
2005.03,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,Oshiogawa[2]-8-2-Ozeki Daikirin-HS-68--Oguruma-,,,,,-,Oguruma-15-2-Ozeki Kotokaze--61-,,,,,,,-,,,,,,,,,,,,,,,
2005.05,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,Oguruma-20-3-Ozeki Kotokaze-HM-61--Oshiogawa[2],,,,,,,-,,,,,,,,,,,,,,,
2005.07,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2005.09,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2005.11,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.01,-,-,-,,,,,,-,-,-,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.03,-,-,-,,,,,,-,-,Yamahibiki-19-1-Yokozuna Kitanoumi--107-Kitanoumi,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.05,-,-,-,,,,,,-,-,Yamahibiki-19-1-Yokozuna Kitanoumi--107-Kitanoumi,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.07,-,-,-,,,,,,-,-,Yamahibiki-30-2-Yokozuna Kitanoumi-HM-107-Kitanoumi-Hatachiyama,-,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.09,-,-,-,,,,,,-,-,,-,,-,,-,,,-,Isegahama[2]-2-0-Ozeki Kiyokuni--24-,,,,,-,,,Onoe-6-2-Komusubi Hamanoshima-HB-64--Mihogaseki[2]-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2006.11,-,-,-,,,,,,-,-,,Kiriyama[2]-7-0-Komusubi Kurosegawa--36-,,-,,-,,,-,Isegahama[2]-2-0-Maegashira #1 Katsuhikari-HT-24-,,,,,-,,,Onoe-6-2-Komusubi Hamanoshima--64-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.01,-,-,-,,,,,,-,-,,Kiriyama[2]-7-0-Komusubi Kurosegawa--36-,,-,,-,,,-,Isegahama[2]-2-0-Maegashira #1 Katsuhikari-HS-24--Kiriyama[2]-,,,,,-,,,Onoe-8-2-Komusubi Hamanoshima--64-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.03,-,-,-,,,,,,-,-,,Kiriyama[2]-9-0-Komusubi Kurosegawa-HM-36--Isegahama[2],,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.05,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.07,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.09,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2007.11,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.01,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.03,-,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.05,-,-,-,,,,,,Araiso-3-0-Komusubi Futagodake--2-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.07,Hanakago[3]-10-1-Sekiwake Daijuyama--17-,-,-,,,,,,Araiso-3-0-Komusubi Futagodake--2-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.09,Hanakago[3]-10-1-Sekiwake Daijuyama--17-,-,-,,,,,,Araiso-3-0-Komusubi Futagodake-HS-2--Hanakago[3]-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2008.11,Hanakago[3]-11-1-Sekiwake Daijuyama-HM-17--Araiso,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2009.01,,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2009.03,,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2009.05,,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2009.07,,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2009.09,,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2009.11,,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2010.01,,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2010.03,,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2010.05,,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2010.07,,-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2010.09,,Kiriyama[2]-6-1-Komusubi Kurosegawa--36-,-,,,,,,-,-,,,,-,,-,,,-,-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2010.11,,Kiriyama[2]-5-1-Komusubi Kurosegawa--36-,-,,,,,,-,-,,,,-,,-,,,-,Asahiyama[1]-8-0-Ozeki Daiju--4-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2011.01,,Kiriyama[2]-5-1-Komusubi Kurosegawa-HS-36--Asahiyama[1]-,-,,,,,,-,-,,,,-,,-,,,-,Asahiyama[1]-8-0-Ozeki Daiju--4-,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2011.05,,-,-,,,,,,-,-,,,,-,,-,,,-,Asahiyama[1]-12-1-Ozeki Daiju-HM-4--Kiriyama[2],,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2011.07,,-,-,,,,,,-,-,,,,-,,-,,,-,,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2011.09,,-,-,,,,,,-,-,,,,-,,-,,,-,,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2011.11,,-,-,,,,,,-,-,,,,-,,-,,,-,,,,,,-,,,-,,,-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2012.01,,-,-,,,,,,-,-,,,,-,,-,,,-,,,,,,-,,,-,,,Hanakago[3]-11-0-Sekiwake Daijuyama--17-,,,,,-,,,-,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,
2012.03,,-,-,,,,,,Minezaki-6-0-Maegashira #2 Misugiiso--50-,-,,,,-,,-,,,-,,,,,,-,,,-,,,Hanakago[3]-11-1-Sekiwake Daijuyama--17-,,,,,-,,,-,,,,,Oshima[2]-6-1-Sekiwake Kaiki--99-Tomozuna,,,,,,,,-,,,,,,,,,,,,,,,
2012.05,,-,-,,,,,,Minezaki-6-0-Maegashira #2 Misugiiso--50-,-,,,,-,,-,,,-,,,,,,-,,,-,,,Hanakago[3]-10-0-Sekiwake Daijuyama-HS-17--Minezaki-,,,,,-,,,-,,,,,Oshima[2]-8-1-Sekiwake Kaiki--99-Tomozuna,,,,,,,,-,,,,,,,,,,,,,,,
2012.07,,-,Nakamura[2]-7-0-Sekiwake Fujizakura--55-,,,,,,Minezaki-14-0-Maegashira #2 Misugiiso-HM-50--Hanakago[3],-,,,,-,,-,,,-,,,,,,-,,,-,,,-,,,,,-,,,-,,,,,Oshima[2]-15-4-Sekiwake Kaiki-HM-99-Tomozuna-Oshima[1],,,,,,,,-,,,,,,,,,,,,,,,
2012.09,,-,Nakamura[2]-7-0-Sekiwake Fujizakura--55-,,,,,,,-,,,,-,,-,,,-,,,,,,-,,,-,,,-,,,,,Azumazeki-7-1-Maegashira #10 Ushiomaru--6-,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2012.11,,-,Nakamura[2]-7-0-Sekiwake Fujizakura-HS-55--Azumazeki-,,,,,,,Shibatayama-6-0-Yokozuna Onokuni--77-,,,,-,,-,,,-,,,,,,-,,,-,,,-,,,,,Azumazeki-5-1-Maegashira #10 Ushiomaru--6-,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2013.01,,-,-,,,,,,,Shibatayama-6-0-Yokozuna Onokuni--77-,,,,-,,-,,,-,,,,,,Isegahama[3]-18-4-Yokozuna Asahifuji--24-,,,-,,,-,,,,,Azumazeki-10-1-Maegashira #10 Ushiomaru-HM-6--Nakamura[2],,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2013.03,,-,-,,,,,,,Shibatayama-12-0-Yokozuna Onokuni-HM-77--Hanaregoma[1],,,,-,,-,,,-,,,,,,Isegahama[3]-19-4-Yokozuna Asahifuji--24-,,,-,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2013.05,,-,-,,,,,,,,,,,-,,-,,,-,,,,,,Isegahama[3]-22-4-Yokozuna Asahifuji-HM-24--Magaki[3],,,-,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2013.07,,-,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,Kasugano-21-5-Sekiwake Tochinowaka--31-,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2013.09,,-,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,Kasugano-21-4-Sekiwake Tochinowaka--31-,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2013.11,,-,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,Kasugano-27-6-Sekiwake Tochinowaka-HM-31--Mihogaseki[2],,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2014.01,,-,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2014.03,,-,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2014.05,,-,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2014.07,,-,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2014.09,,-,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2014.11,,Isegahama[3]-23-5-Yokozuna Asahifuji--24-,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2015.01,,Isegahama[3]-23-5-Yokozuna Asahifuji--24-,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2015.03,,Isegahama[3]-28-5-Yokozuna Asahifuji-HM-24--Asahiyama[1],-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2015.05,,,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2015.07,,,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2015.09,,,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2015.11,,,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2016.01,,,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2016.03,,,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2016.05,,,-,,,,,,,,,,,-,,-,,,-,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2016.07,,,-,,,,,,,,,,,-,,-,,,Oitekaze[4]-18-4-Maegashira #2 Daishoyama--62-,,,,,,,,,,,,-,,,,,,,,Asahiyama[2]-3-0-Sekiwake Kotonishiki-HB-4--Oguruma-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2016.09,,,-,,,,,,,,,,,-,,-,,,Oitekaze[4]-18-4-Maegashira #2 Daishoyama--62-,,,,,,,,,,,,-,,,,,,,,Asahiyama[2]-3-0-Sekiwake Kotonishiki--4-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2016.11,,,-,,,,,,,,,,,-,,-,,,Oitekaze[4]-41-5-Maegashira #2 Daishoyama-HM-62--Kasugayama[3],,,,,,,,,,,,-,,,Oitekaze[4]-41-5-Maegashira #2 Daishoyama-HM-62--Kasugayama[3],,,,,Asahiyama[2]-3-0-Sekiwake Kotonishiki--4-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2017.01,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,Oitekaze[4]-29-5-Maegashira #2 Daishoyama--62-,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2017.03,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,Oitekaze[4]-18-5-Maegashira #2 Daishoyama-BO-62--Maegashira #14 Asahisato-Nakagawa[4]-,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2017.05,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,-,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2017.07,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2017.09,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2017.11,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2018.01,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2018.03,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2018.05,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,
2018.07,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,Tokiwayama-11-1-Komusubi Takamisugi--7-Chiganoura,,,,,,,,,,,,,,,
2018.09,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,Tokiwayama-11-1-Komusubi Takamisugi--7-Chiganoura,,,,,,,,,,,,,,,
2018.11,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,Tokiwayama-18-4-Komusubi Takamisugi-HM-7-Chiganoura-Takanohana,,,,,,,,,,,,,,,
2019.01,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.03,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.05,,,-,,,,,,,,,,,-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.07,,,-,,,,,,,,,,,Michinoku[2]-12-1-Ozeki Kirishima--46-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.09,,,-,,,,,,,,,,,Michinoku[2]-12-1-Ozeki Kirishima--46-,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.11,,,-,,,,,,,,,,,Michinoku[2]-15-2-Ozeki Kirishima-HM-46--Izutsu[3],,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.01,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.03,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.07,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.09,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020.11,,,-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.01,,,Hakkaku-24-2-Yokozuna Hokutoumi--15-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,Shibatayama-8-0-Yokozuna Onokuni--77-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.03,,,Hakkaku-25-2-Yokozuna Hokutoumi--15-,,,,,,,,,,,,,-,,,,,,,,,,,,,,,Shibatayama-8-0-Yokozuna Onokuni--77-,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.05,,,Hakkaku-30-2-Yokozuna Hokutoumi-HM-15--Azumazeki,,,,,,,,,,,,,Isenoumi[3]-11-1-Maegashira #3 Kitakachidoki--25-,,,,,,,,,,,,,,,Shibatayama-13-0-Yokozuna Onokuni-HM-77--Minezaki,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.07,,,,,,,,,,,,,,,,Isenoumi[3]-11-1-Maegashira #3 Kitakachidoki--25-,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.09,,,,,,,,,,,,,,,,Isenoumi[3]-12-1-Maegashira #3 Kitakachidoki-HM-25--Kagamiyama,,,,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nishonoseki[3]-4-0-Yokozuna Kisenosato--2-Araiso,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nishonoseki[3]-5-0-Yokozuna Kisenosato--60-,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nishonoseki[3]-17-0-Yokozuna Kisenosato-HM-60--Oguruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
